Timestamp	Business Name	Contact numbers	Business address	Email address	Web Address	Facebook Address	Service provided	Opening hours	Category	Path	LastUpdate Timestamp	Column 5	Column 6	Column 7	Column 8	Column 9	Column 10	Column 11	Column 12	Column 13	Column 14	Column 15	Column 16	Column 17	Column 18	Column 19	Column 20
07/10/2025 15:31:36	Dutch-Bangla Bank Limited Fast Track		Mobarak Monjil, Dargah Gate, Sylhet						Bank ATM	dutchbangla-bank-limited-fast-track																	
07/10/2025 15:31:36	Rupali Bank Limited ATM		Rikabi Bazar Rd, Sylhet						Bank ATM	rupali-bank-limited-atm																	
07/10/2025 15:31:36	City Bank ATM		Ideal Hospital and Cardiac Centre Building, Lamabazar Rd, Sylhet						Bank ATM	city-bank-atm																	
07/10/2025 15:31:36	AB Bank  ATM		Lamabazar Rd, Sylhet						Bank ATM	ab-bank-atm																	
07/10/2025 15:31:36	United Commercial Bank Limited ATM		Lamabazar Rd, Sylhet						Bank ATM	united-commercial-bank-limited-atm																	
07/10/2025 15:31:36	Southeast Bank Limited ATM		Lamabazar Rd, Sylhet						Bank ATM	southeast-bank-limited-atm																	
07/10/2025 15:31:36	Eastern Bank Limited ATM		Dargah Gate, Sylhet						Bank ATM	eastern-bank-limited-atm																	
07/10/2025 15:31:36	AB Bank Limited ATM		Medical College Rd, Sylhet						Bank ATM	ab-bank-limited-atm																	
07/10/2025 15:31:36	Cycle Republic	01673226068	Ajgor Square, Baruthkhana, Sylhet						Bicycle Store	cycle-republic																	
07/10/2025 15:31:36	Bike Venture	01712047217	Shop 2, Manik Pirer Tila Road, Kumarpara, Sylhet						Bicycle Store	bike-venture																	
07/10/2025 15:31:36	Sima Library & Stationary	0821 718340	2 Raja Mansion (1st Floor), Zindabazar						Book Store	sima-library-stationary																	
07/10/2025 15:31:36	Al Ferdous Paper House	01711194984	80 Raja Mansion (2nd Floor), Zindabazar						Book Store	al-ferdous-paper-house																	
07/10/2025 15:31:36	Boi Potro		Womens College Road, North Zindabazar						Book Store	boi-potro																	
07/10/2025 15:31:36	Boimela Library & Stationary	0171946308	66 Raja Mansion (1st Floor), Zindabazar						Book Store	boimela-library-stationary																	
07/10/2025 15:31:36	Merit Library		Block-C, Main Road, Upashahar						Book Store	merit-library																	
07/10/2025 15:31:36	Monorom Library		Rikabi Bazar						Book Store	monorom-library																	
07/10/2025 15:31:36	Popi Library		Raja Mansion (1st Floor), Zindabazar						Book Store	popi-library																	
07/10/2025 15:31:36	Rajokio Library		Puran Bazar						Book Store	rajokio-library																	
07/10/2025 15:31:36	Shahjalal Library & Stationary		Madania Madrasha Market, Notun Bazar						Book Store	shahjalal-library-stationary																	
07/10/2025 15:31:36	Baatighar	+880 1842 304344	Golden City Complex, 1st Floor, 682 East, Sylhet 						Book Store	baatighar																	
07/10/2025 15:31:36	Classic Rent-A-Car	01971581776, 01726603053	block-B, Road-16, House-14, Shahjalal Uposohor						Car Rental	classic-rentacar																	
07/10/2025 15:31:36	Subid Bazar Car Rental	01749013697	Sylhet						Car Rental	subid-bazar-car-rental																	
07/10/2025 15:31:36	Ananda Rent-A-Car	0821 722930, 01711921437	Dorga Mohalla, West Chowhatta, Sylhet						Car Rental	ananda-rentacar																	
07/10/2025 15:31:36	Sumaiya Transport 	01780592508	Zindabazar, Sylhet						Car Rental	sumaiya-transport																	
07/10/2025 15:31:36	Maa Rent-A-Car	+8801742105470, +8801711069588	Subid Bazar, Sylhet						Car Rental	maa-rentacar																	
07/10/2025 15:31:36	Amelia Rent-A-Car & Driving Training School	01711040447, 01671994644	Burhan Uddin Road, Mendibagh, Shahjalal Uposhohor, Sylhet						Car Rental	amelia-rentacar-driving-training-school																	
07/10/2025 15:31:36	Pathao	+8809678100800	Pathao, Sylhet						Car Rental	pathao																	
07/10/2025 15:31:36	Al Mobaraka Enterprise	01730 877848	Al Mobaraka Enterprise, Sylhet 						Car Rental	al-mobaraka-enterprise																	
07/10/2025 15:31:36	Abdul Gafur Choudhury Womens College	01712248841	Sylhet						College	abdul-gafur-choudhury-womens-college																	
07/10/2025 15:31:36	Balaganj College	01711152959	Sylhet						College	balaganj-college																	
07/10/2025 15:31:36	Barohal College	01819959642	Sylhet						College	barohal-college																	
07/10/2025 15:31:36	Beanibazar Adarsha Mohila College	3796000312	Sylhet						College	beanibazar-adarsha-mohila-college																	
07/10/2025 15:31:36	Beanibazar Govt. College	3799 288188	Sylhet						College	beanibazar-govt-college																	
07/10/2025 15:31:36	Bhadeswar Girls College	01712610251	South Bhadeswar, Sylhet						College	bhadeswar-girls-college																	
07/10/2025 15:31:36	Biswanath College	01711921465	Sylhet						College	biswanath-college																	
07/10/2025 15:31:36	Blue Bird School & College	0821 716615	Mirer Maidan, Subid Bazar, Sylhet						College	blue-bird-school-college																	
07/10/2025 15:31:36	Dakshin Surma College	0821 719667	Sylhet						College	dakshin-surma-college																	
07/10/2025 15:31:36	Dhaka Dhakhin Degree College	01722339672	Sylhet						College	dhaka-dhakhin-degree-college																	
07/10/2025 15:31:36	Dwarika Paul Womens College	0862 671677	Sylhet						College	dwarika-paul-womens-college																	
07/10/2025 15:31:36	Gasbari Ideal College	01819569901	Sylhet						College	gasbari-ideal-college																	
07/10/2025 15:31:36	Goainghat College	01716924177	Sylhet						College	goainghat-college																	
07/10/2025 15:31:36	Goala Bazar Adarsha Mohila College	01711300716	Sylhet						College	goala-bazar-adarsha-mohila-college																	
07/10/2025 15:31:36	Hafsa Majumder Mohila College	01716348174	Sylhet						College	hafsa-majumder-mohila-college																	
07/10/2025 15:31:36	Hazarat Shahjalal (R) College		Sylhet						College	hazarat-shahjalal-r-college																	
07/10/2025 15:31:36	Isamati College	1726534853	Sylhet						College	isamati-college																	
07/10/2025 15:31:36	Israb Ali School & College	0821 841000	Kuchai, Kadamtali, Sylhet						College	israb-ali-school-college																	
07/10/2025 15:31:36	Jalalabad Cantonment Public School & College	0821 2872144	Jalalabad Cantonment, Sylhet						College	jalalabad-cantonment-public-school-college																	
07/10/2025 15:31:36	Jalalabad College	0821 2832298	1-5 Upokontho, Subhanighat, Sylhet						College	jalalabad-college																	
07/10/2025 15:31:36	Jalalpur College	01715003313	Jalalpur, Sylhet						College	jalalpur-college																	
07/10/2025 15:31:36	Jointia College	01711813948, 01558508883	Sylhet						College	jointia-college																	
07/10/2025 15:31:36	Kanaighat College	0823 356090	Sylhet						College	kanaighat-college																	
07/10/2025 15:31:36	Kurar Bazar College	01718090639, 01726357901	Sylhet						College	kurar-bazar-college																	
07/10/2025 15:31:36	Latifa Shafi Choudhury Womens College	0821 2878006	Khalomukh Bazar, Sylhet						College	latifa-shafi-choudhury-womens-college																	
07/10/2025 15:31:36	M Saifur Rahman College	0822 556078	Sylhet						College	m-saifur-rahman-college																	
07/10/2025 15:31:36	M.C.Academy School & College	01712502747	Sylhet						College	mcacademy-school-college																	
07/10/2025 15:31:36	Madan Mohan College	0821 714343	Lamabazar, Sylhet						College	madan-mohan-college																	
07/10/2025 15:31:36	Malik-Nahar Memorial Academy	01711353389	Soroker Bazar, Sylhet						College	maliknahar-memorial-academy																	
07/10/2025 15:31:36	Manikkuna High School & College	01717497553	Sylhet						College	manikkuna-high-school-college																	
07/10/2025 15:31:36	MC College	0821 760634	Tilagor, Sylhet						College	mc-college																	
07/10/2025 15:31:36	Moin Uddin Adarsha Womens College	0821 714062	Baghbari, Sylhet						College	moin-uddin-adarsha-womens-college																	
07/10/2025 15:31:36	Noor Jahan Memorial Womens College	0821 725277	Sylhet						College	noor-jahan-memorial-womens-college																	
07/10/2025 15:31:36	Scholarshome Sylhet	0821 725627	Shahi Eidghah, Sylhet						College	scholarshome-sylhet																	
07/10/2025 15:31:36	Shah Khurrom Degree College	0821 716726	Tuker Bazar, Sylhet						College	shah-khurrom-degree-college																	
07/10/2025 15:31:36	Shahjalal City College		Garden Tower5,Shahjalal Bridge Link Rd,Mahendibagh, Sylhet						College	shahjalal-city-college																	
07/10/2025 15:31:36	Shahjalal Jamia Islamia School & College	0821 716841	Mirabazar, Sylhet						College	shahjalal-jamia-islamia-school-college																	
07/10/2025 15:31:36	Sunamgonj Govt. Womens College	87155883	Sylhet						College	sunamgonj-govt-womens-college																	
07/10/2025 15:31:36	Syed Nabib Ali College	01715096125	Ali Nagar, Sylhet						College	syed-nabib-ali-college																	
07/10/2025 15:31:36	Sylhet Cadet College	0821 714819	Sylhet						College	sylhet-cadet-college																	
07/10/2025 15:31:36	Sylhet Commerce College	0822 814201	Mirer Moidan, Sylhet						College	sylhet-commerce-college																	
07/10/2025 15:31:36	Sylhet Engineering College	0821 2860529	Tilagarh						College	sylhet-engineering-college																	
07/10/2025 15:31:36	Sylhet Govt. College	0821 760435	Sylhet						College	sylhet-govt-college																	
07/10/2025 15:31:36	Sylhet Govt. Women College	0821 714564	Zindabazar						College	sylhet-govt-women-college																	
07/10/2025 15:31:36	Sylhet Law College	00821713725	Sylhet						College	sylhet-law-college																	
07/10/2025 15:31:36	Sylhet Science College	654110999	15A Bihango, Manik Pir Road, Nayasarak						College	sylhet-science-college																	
07/10/2025 15:31:36	Tajpur College	0824 256020	Sylhet						College	tajpur-college																	
07/10/2025 15:31:36	Zakiganj Govt. College	0823 256090	Sylhet						College	zakiganj-govt-college																	
07/10/2025 15:31:36	Gowainghat College	+880 8228 56152, 01713808235	Gowainghat, Sylhet						College	gowainghat-college																	
07/10/2025 15:31:36	Institute of Chartered Professional Accountant	0088 01730197620, 01687888777	Alhamra Shopping City (6th Floor), Zindabazar, Sylhet						College	institute-of-chartered-professional-accountant																	
07/10/2025 15:31:36	British Bangladesh International School & College	0821 719354	Nibash C-12 Hazi Yakub Ali Rd, Modina Market, Sylhet						College	british-bangladesh-international-school-college																	
07/10/2025 15:31:36	North East Medical College	0821 815632	Sylhet						College	north-east-medical-college																	
07/10/2025 15:31:36	Sylhet M.A.G. Osmani Medical College	0821 714368, 0821 713667	New Medical Road, Kajalshah, Sylhet						College	sylhet-mag-osmani-medical-college																	
07/10/2025 15:31:36	Sylhet Women's Medical College	0821 720222	Mirboxtula, Sylhet						College	sylhet-womens-medical-college																	
07/10/2025 15:31:36	Boishakhi Community Centre	0821 712326, 01731 724162	Airport Road, Airport Gate, Borosholla, Sylhet						Community Centre	boishakhi-community-centre																	
07/10/2025 15:31:36	Gulshan Community Center	0821 717263	Taltala, Sylhet						Community Centre	gulshan-community-center																	
07/10/2025 15:31:36	Maloncho Community Centre	0821 715802	Manekpir Road, Kumarpara, Sylhet						Community Centre	maloncho-community-centre																	
07/10/2025 15:31:36	Noor-e-Ala		Roynagar Rajbari Road, Sylhet						Community Centre	nooreala																	
07/10/2025 15:31:36	Sheba Community Centre		Rampasha Road, Notun Bazar, Sylhet						Community Centre	sheba-community-centre																	
07/10/2025 15:31:36	Sunrise Community Centre	01714120191	Roynagar Rajbari Road, Sylhet						Community Centre	sunrise-community-centre																	
07/10/2025 15:31:36	The Agra Community Centre	0821 721363, 01711995810	Moubon, Mirabazar Road, Subhanighat, Sylhet						Community Centre	the-agra-community-centre																	
07/10/2025 15:31:36	Upohar Community Centre		Bongobir Road, Sylhet						Community Centre	upohar-community-centre																	
07/10/2025 15:31:36	Hafiz Complex		Naiorpool Rd, Dupa Dighir Par, Sylhet						Community Centre	hafiz-complex																	
07/10/2025 15:31:36	Kushiara International Convention Hall	01777827778	Chondipul Point, South Surma, Sylhet						Community Centre	kushiara-international-convention-hall																	
07/10/2025 15:31:36	Pallabi Community Center	+880 1711 424844	Sylhet 						Community Centre	pallabi-community-center																	
07/10/2025 15:31:36	Rajdoot Community Centre	+880 1712 886520	Sylhet City Bypass, Sylhet 						Community Centre	rajdoot-community-centre																	
07/10/2025 15:31:36	Sonar Bangla Community Center	+880 1712 769385	Sylhet - Sunamganj Highway, Sylhet 						Community Centre	sonar-bangla-community-center																	
07/10/2025 15:31:36	Noor E Ala Community Centre	+880 1712 283582	Sylhet 						Community Centre	noor-e-ala-community-centre																	
07/10/2025 15:31:36	Sonargaon Centre	+880 1716 888065	Tamabil Rd, Sylhet 						Community Centre	sonargaon-centre																	
07/10/2025 15:31:36	Upohar Community Center	+880 1724 613361	Sylhet 						Community Centre	upohar-community-center																	
07/10/2025 15:31:36	Mita Community Center	+880 1716 675104	54 Kazitula Rd, Sylhet 						Community Centre	mita-community-center																	
07/10/2025 15:31:36	Ma Community Center	+880 1711 356327	Ma Community Center, Dhopadighir Purbopar 						Community Centre	ma-community-center																	
07/10/2025 15:31:36	Sundorbon Community Centre,Gotatikor	+880 1715 128474	Sylhet 						Community Centre	sundorbon-community-centregotatikor																	
07/10/2025 15:31:36	Al-Noor Community Centre	+880 1819 571345	Dhaka - Sylhet Hwy, Sylhet 						Community Centre	alnoor-community-centre																	
07/10/2025 15:31:36	Gold Bangladesh Community Center	+880 1711 232626	Sonar Bangla, Sylhet 						Community Centre	gold-bangladesh-community-center																	
07/10/2025 15:31:36	Anwawara Community Center	+880 1716 140451	Kanaighat Road, Sylhet 						Community Centre	anwawara-community-center																	
07/10/2025 15:31:36	Shahan Center	+880 1731 764241	Shahan Center, Sylhet 						Community Centre	shahan-center																	
07/10/2025 15:31:36	Aman Ullah Convention Center	+880 1716 866765	Arambag Point, M C College Rd, Sylhet 						Community Centre	aman-ullah-convention-center																	
07/10/2025 15:31:36	Sharoda Hall	+880 1717 191563	Kazir Bazar Rd, Sylhet 						Community Centre	sharoda-hall																	
07/10/2025 15:31:36	Taher Community Center	+880 1712 040524	Sylhet 						Community Centre	taher-community-center																	
07/10/2025 15:31:36	Amani Convention Center	+880 1777 471598	Sylhet 						Community Centre	amani-convention-center																	
07/10/2025 15:31:36	Suchona Community Center	+880 1711 485036	Dhaka - Sylhet Hwy 						Community Centre	suchona-community-center																	
07/10/2025 15:31:36	Shahjalal Convention Hall	+880 1716 053195	3/3 E, House-21,Road-22,Block-D Shahjalal Upashahar Main Rd, Sylhet 						Community Centre	shahjalal-convention-hall																	
07/10/2025 15:31:36	Abacus computer	0171995773	Planet Araf, Zindabazar						Computer Store	abacus-computer																	
07/10/2025 15:31:36	Akij Computer 	01715017332	Biman Office Building (3rd Floor), Majumdari						Computer Store	akij-computer																	
07/10/2025 15:31:36	Compbd	0821 720152	304 Planet Araf, Zindabazar						Computer Store	compbd																	
07/10/2025 15:31:36	Computer Gallery	0821 812520,0821 719600	204 Planet Araf (2nd floor), Zindabazar						Computer Store	computer-gallery																	
07/10/2025 15:31:36	Computer Source Machine 	0821 2833265, 01711323453	24A Rahim Palace (2nd Floor), Kumar Para						Computer Store	computer-source-machine																	
07/10/2025 15:31:36	Computer World	0821 4012016, 01196158820	304 Planet Araf (3rd Floor), Zindabazar						Computer Store	computer-world																	
07/10/2025 15:31:36	Computers & Communications 	0821 725214	109 Manru Shopping City, Chowhatta						Computer Store	computers-communications																	
07/10/2025 15:31:36	Daffodil Computers 	0821 716825	Planet Araf (2nd Floor), Zindabazar						Computer Store	daffodil-computers																	
07/10/2025 15:31:36	Dazzle Informatics	0821 724145	East Dorgah Gate						Computer Store	dazzle-informatics																	
